# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:31:50": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:31:50", "device connection": "BTH00:07:80:0F:31:50", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-6-3", "time": "7:28:33.916", "channels": [1, 2, 3, 4], "sensor": ["ECG", "XYZ", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["yellow", "green", "green", "green"]}}
# EndOfHeader
297	0	32180	37980	32760	32788	
298	0	32236	38000	32768	32772	
299	0	32308	37992	32760	32764	
300	0	32366	38016	32756	32772	
301	0	32560	38008	32768	32776	
302	0	32788	38004	32764	32776	
303	0	32880	38016	32748	32772	
304	0	32952	37992	32744	32770	
305	0	33008	38002	32746	32794	
306	0	32952	37992	32744	32796	
307	0	32912	38008	32764	32784	
308	0	32948	38024	32748	32784	
309	0	33008	38024	32748	32770	
310	0	33004	38032	32762	32772	
311	0	33098	38008	32752	32776	
312	0	33202	38020	32760	32768	
313	0	33268	38024	32768	32772	
314	0	33384	38000	32768	32776	
315	0	33456	37992	32756	32776	
316	0	33496	38010	32756	32784	
317	0	33544	38006	32760	32784	
318	0	33588	38016	32760	32782	
319	0	33636	38016	32752	32778	
320	0	33630	38000	32756	32780	
321	0	33594	38024	32756	32772	
322	0	33536	38024	32752	32776	
323	0	33520	38008	32740	32762	
324	0	33496	38004	32748	32768	
325	0	33484	37992	32746	32770	
326	0	33500	37992	32748	32772	
327	0	33496	37960	32736	32784	
328	0	33464	37968	32748	32776	
329	0	33416	37992	32752	32778	
330	0	33340	38004	32748	32784	
331	0	33300	38000	32749	32784	
332	0	33192	38008	32754	32776	
333	0	33036	38004	32758	32768	
334	0	32844	37992	32760	32768	
335	0	32660	37984	32756	32778	
336	0	32592	38016	32744	32776	
337	0	32494	38020	32762	32768	
338	0	32480	38024	32768	32768	
339	0	32504	37992	32760	32780	
340	0	32480	38004	32760	32772	
341	0	32420	37996	32744	32772	
342	0	32460	38004	32740	32770	
343	0	32644	38018	32756	32768	
344	0	32780	38004	32752	32768	
345	0	32808	38000	32756	32752	
346	0	32812	37988	32760	32760	
347	0	32928	37992	32768	32760	
348	0	33056	38000	32768	32760	
349	0	33146	38004	32764	32752	
350	0	33162	38008	32762	32756	
351	0	33080	38016	32760	32764	
352	0	33076	38016	32756	32768	
353	0	33050	38032	32748	32752	
354	0	33010	38024	32736	32762	
355	0	33004	38032	32738	32756	
356	0	32946	38016	32740	32760	
357	0	32842	38024	32728	32768	
358	0	32736	38028	32744	32776	
359	0	32592	38020	32744	32768	
360	0	32456	38008	32728	32756	
361	0	32403	38016	32744	32752	
362	0	32344	38032	32746	32748	
363	0	32272	38016	32764	32748	
364	0	32228	38004	32748	32752	
365	0	32152	37996	32764	32748	
366	0	32052	38002	32760	32756	
367	0	31954	38016	32744	32752	
368	0	31940	38028	32744	32752	
369	0	31952	38024	32752	32756	
370	0	31872	38012	32760	32748	
371	0	31784	38004	32748	32768	
372	0	31676	38000	32752	32760	
373	0	31560	37988	32756	32762	
374	0	31512	38016	32752	32762	
375	0	31568	38000	32758	32764	
376	0	31680	38004	32764	32760	
377	0	31792	38008	32768	32752	
378	0	31816	38028	32768	32744	
379	0	31784	38028	32760	32764	
380	0	31840	38000	32760	32768	
381	0	31968	38040	32756	32756	
382	0	32016	38028	32768	32764	
383	0	31972	38012	32756	32768	
384	0	31896	38016	32764	32764	
385	0	31834	37996	32748	32760	
386	0	31804	38004	32744	32766	
387	0	31838	38008	32748	32768	
388	0	31912	38000	32756	32768	
389	0	31960	37984	32760	32776	
390	0	31944	37984	32752	32768	
391	0	31908	37988	32760	32764	
392	0	31896	38016	32752	32772	
393	0	31872	38020	32764	32760	
394	0	31804	38016	32762	32756	
395	0	31752	38016	32772	32760	
396	0	31596	38000	32770	32752	
397	0	31456	38004	32764	32768	
398	0	31432	37984	32768	32768	
399	0	31448	37996	32762	32752	
400	0	31560	37992	32772	32760	
401	0	31682	37976	32780	32756	
402	0	31744	37978	32776	32760	
403	0	31744	37988	32768	32744	
404	0	31744	37992	32760	32744	
405	0	31777	37976	32760	32744	
406	0	31792	37988	32760	32756	
407	0	31746	38012	32764	32768	
408	0	31692	37996	32752	32768	
409	0	31684	38016	32762	32760	
410	0	31729	38008	32772	32756	
411	0	31772	37988	32776	32760	
412	0	31704	38000	32760	32757	
413	0	31602	37976	32760	32752	
414	0	31476	37984	32752	32752	
415	0	31400	37988	32768	32736	
416	0	31362	38000	32752	32746	
417	0	31292	37996	32744	32752	
418	0	31204	38024	32740	32766	
419	0	31212	38032	32752	32752	
420	0	31240	38016	32768	32748	
421	0	31352	38016	32752	32752	
422	0	31502	38008	32756	32744	
423	0	31564	37992	32748	32756	
424	0	31492	38000	32752	32746	
425	0	31384	37996	32752	32754	
426	0	31232	37986	32754	32748	
427	0	31064	37992	32752	32756	
428	0	30848	37998	32760	32752	
429	0	30604	37988	32748	32754	
430	0	30360	37976	32756	32752	
431	0	30058	37980	32760	32744	
432	0	29724	37989	32760	32756	
433	0	29404	38004	32748	32760	
434	0	29208	38008	32760	32752	
435	0	29104	37988	32748	32752	
436	0	29016	38016	32738	32756	
437	0	28932	38010	32736	32764	
438	0	28904	37984	32746	32764	
439	0	28986	37992	32740	32760	
440	0	29104	37984	32744	32760	
441	0	29234	37996	32728	32768	
442	0	29464	38004	32752	32752	
443	0	29854	37992	32756	32740	
444	0	30228	37988	32744	32744	
445	0	30600	37996	32748	32740	
446	0	30952	38012	32736	32744	
447	0	31296	38016	32732	32740	
448	0	31610	38008	32736	32752	
449	0	31976	38008	32748	32744	
450	0	32452	38024	32738	32736	
451	0	32984	38000	32736	32736	
452	0	33513	38016	32748	32752	
453	0	34028	38018	32752	32748	
454	0	34608	38016	32744	32744	
455	0	35216	38016	32732	32756	
456	0	35892	38040	32736	32760	
457	0	36756	38032	32738	32764	
458	0	37696	38016	32744	32768	
459	0	38544	38016	32756	32764	
460	0	39348	38044	32752	32768	
461	0	40224	38052	32744	32760	
462	0	41192	38032	32752	32756	
463	0	42260	38024	32764	32752	
464	0	43372	38016	32744	32752	
465	0	44344	38016	32736	32748	
466	0	45128	38016	32756	32744	
467	0	45776	37996	32748	32754	
468	0	46412	38020	32748	32764	
469	0	47136	38004	32748	32762	
470	0	47752	38028	32738	32760	
471	0	48120	38020	32730	32760	
472	0	48072	38002	32736	32762	
473	0	47664	38004	32748	32756	
474	0	47068	38000	32756	32764	
475	0	46304	38000	32772	32756	
476	0	45450	38004	32768	32756	
477	0	44584	38016	32760	32760	
478	0	43700	38018	32760	32760	
479	0	42800	38016	32752	32744	
480	0	41984	38016	32760	32748	
481	0	41170	38016	32744	32740	
482	0	40264	38016	32752	32740	
483	0	39304	38020	32762	32760	
484	0	38264	38000	32776	32768	
485	0	37116	38004	32772	32772	
486	0	35872	37992	32768	32765	
487	0	34660	37996	32762	32788	
488	0	33584	37992	32760	32778	
489	0	32712	38000	32768	32792	
490	0	31952	37984	32762	32784	
491	0	31240	37976	32758	32780	
492	0	30568	38000	32760	32776	
493	0	29908	38016	32772	32764	
494	0	29376	38016	32760	32768	
495	0	29020	38012	32770	32764	
496	0	28852	38000	32768	32768	
497	0	28804	38004	32764	32770	
498	0	28800	38018	32758	32776	
499	0	28832	38016	32746	32784	
500	0	28884	38008	32736	32788	
501	0	29056	38008	32736	32788	
502	0	29288	38016	32748	32778	
503	0	29472	38000	32764	32768	
504	0	29728	38004	32764	32760	
505	0	30080	38000	32756	32760	
506	0	30420	38004	32746	32768	
507	0	30664	37992	32736	32772	
508	0	30816	38016	32736	32772	
509	0	30912	37982	32736	32768	
510	0	30980	38008	32728	32772	
511	0	31076	38008	32740	32768	
512	0	31120	38008	32752	32768	
513	0	31120	38004	32756	32770	
514	0	31108	37996	32756	32768	
515	0	31041	38008	32752	32760	
516	0	30976	38016	32760	32764	
517	0	30938	37992	32756	32762	
518	0	30864	37996	32748	32762	
519	0	30728	38000	32752	32752	
520	0	30628	38000	32760	32752	
521	0	30608	37980	32768	32760	
522	0	30636	37984	32752	32768	
523	0	30676	38000	32748	32768	
524	0	30740	38008	32736	32768	
525	0	30802	37984	32740	32760	
526	0	30848	37992	32752	32746	
527	0	30804	38000	32752	32760	
528	0	30728	38004	32744	32760	
529	0	30728	38000	32744	32752	
530	0	30764	38004	32748	32760	
531	0	30744	38000	32752	32752	
532	0	30712	37992	32752	32756	
533	0	30724	38000	32750	32760	
534	0	30692	37988	32744	32752	
535	0	30664	38000	32748	32764	
536	0	30660	37992	32736	32768	
537	0	30666	37992	32752	32752	
538	0	30740	37988	32748	32748	
539	0	30792	38004	32760	32752	
540	0	30808	37994	32746	32756	
541	0	30744	37968	32756	32744	
542	0	30636	37988	32752	32738	
543	0	30528	38000	32752	32744	
544	0	30460	37976	32752	32752	
545	0	30528	37980	32748	32760	
546	0	30560	37972	32752	32752	
547	0	30510	37972	32744	32752	
548	0	30500	37996	32740	32756	
549	0	30536	38016	32736	32752	
550	0	30592	38000	32752	32746	
551	0	30656	38016	32746	32752	
552	0	30648	38000	32754	32744	
553	0	30617	37984	32752	32752	
554	0	30704	37992	32748	32752	
555	0	30776	38028	32768	32752	
556	0	30820	38044	32756	32752	
557	0	30868	38028	32756	32760	
558	0	30904	38032	32772	32752	
559	0	30976	38032	32768	32752	
560	0	31072	38024	32764	32764	
561	0	31160	38008	32756	32756	
562	0	31200	38008	32768	32756	
563	0	31200	38004	32752	32748	
564	0	31296	38000	32760	32744	
565	0	31368	37992	32768	32748	
566	0	31426	37984	32768	32752	
567	0	31509	37984	32756	32752	
568	0	31562	38010	32752	32760	
569	0	31536	37994	32760	32768	
570	0	31524	37992	32772	32754	
571	0	31536	38008	32760	32768	
572	0	31496	38000	32752	32756	
573	0	31424	37984	32768	32752	
574	0	31372	37984	32776	32754	
575	0	31296	37998	32760	32760	
576	0	31224	38016	32760	32756	
577	0	31220	37996	32748	32756	
578	0	31328	38020	32744	32768	
579	0	31428	38006	32736	32780	
580	0	31484	38016	32756	32774	
581	0	31508	38008	32752	32776	
582	0	31536	38016	32752	32784	
583	0	31552	38000	32756	32756	
584	0	31584	37996	32768	32760	
585	0	31593	37992	32760	32768	
586	0	31604	38000	32752	32776	
587	0	31640	38000	32756	32772	
588	0	31656	38000	32760	32772	
589	0	31652	38016	32764	32768	
590	0	31660	37996	32752	32772	
591	0	31692	37984	32768	32776	
592	0	31652	37980	32760	32776	
593	0	31596	37968	32776	32752	
594	0	31536	37984	32768	32764	
595	0	31510	37992	32748	32780	
596	0	31497	37992	32748	32778	
597	0	31448	38004	32752	32768	
598	0	31364	37992	32760	32764	
599	0	31344	37984	32760	32756	
600	0	31340	38008	32762	32748	
601	0	31348	38008	32760	32756	
602	0	31400	38024	32764	32752	
603	0	31480	38016	32748	32752	
604	0	31600	38020	32760	32752	
605	0	31716	38024	32752	32768	
606	0	31778	38020	32744	32760	
607	0	31794	38016	32752	32776	
608	0	31884	38016	32752	32768	
609	0	31930	38008	32740	32764	
610	0	31942	38004	32744	32768	
611	0	32004	38008	32752	32764	
612	0	32012	38008	32752	32760	
613	0	31978	38010	32752	32776	
614	0	31992	38004	32764	32760	
615	0	32032	38016	32756	32756	
616	0	32068	38020	32752	32760	
617	0	32008	38008	32748	32760	
618	0	31968	38016	32752	32764	
619	0	32000	38008	32760	32756	
620	0	32048	38028	32756	32770	
621	0	32058	38028	32752	32760	
622	0	31984	38016	32748	32748	
623	0	31944	37996	32760	32748	
624	0	32012	38016	32768	32756	
625	0	32128	38008	32772	32756	
626	0	32228	37988	32772	32760	
627	0	32282	38000	32762	32756	
628	0	32344	38008	32776	32760	
629	0	32416	38016	32772	32768	
630	0	32488	38016	32780	32756	
631	0	32500	38016	32760	32768	
632	0	32444	38040	32768	32756	
633	0	32344	38024	32768	32776	
634	0	32308	38028	32764	32768	
635	0	32320	38032	32752	32754	
636	0	32420	38032	32748	32760	
637	0	32552	38016	32752	32760	
638	0	32672	38016	32762	32760	
639	0	32724	38016	32756	32768	
640	0	32744	38024	32744	32768	
641	0	32720	38028	32760	32760	
642	0	32722	38000	32764	32756	
643	0	32796	37992	32756	32760	
644	0	32844	37996	32756	32754	
645	0	32876	38000	32764	32762	
646	0	32912	38016	32760	32768	
647	0	32932	38004	32752	32768	
648	0	32968	38016	32748	32764	
649	0	32986	38008	32746	32768	
650	0	33012	37989	32756	32760	
651	0	33092	37988	32764	32760	
652	0	33160	37990	32764	32756	
653	0	33172	37988	32776	32756	
654	0	33170	37984	32760	32752	
655	0	33188	37992	32762	32752	
656	0	33200	38004	32762	32752	
657	0	33176	38000	32772	32752	
658	0	33184	38016	32768	32760	
659	0	33212	38032	32756	32756	
660	0	33225	38020	32760	32752	
661	0	33208	38016	32768	32754	
662	0	33220	38016	32780	32752	
663	0	33273	38016	32768	32756	
664	0	33328	37984	32772	32760	
665	0	33308	37976	32768	32772	
666	0	33304	37996	32776	32780	
667	0	33328	38008	32772	32768	
668	0	33336	38000	32772	32764	
669	0	33368	38004	32776	32756	
670	0	33432	37992	32784	32752	
671	0	33420	37984	32768	32756	
672	0	33408	38008	32760	32772	
673	0	33372	38000	32766	32776	
674	0	33348	38008	32768	32772	
675	0	33308	38004	32764	32760	
676	0	33264	38024	32762	32752	
677	0	33208	38016	32760	32768	
678	0	33256	38024	32768	32756	
679	0	33424	38016	32768	32748	
680	0	33544	38000	32756	32752	
681	0	33672	37992	32748	32760	
682	0	33760	37976	32756	32760	
683	0	33828	38000	32748	32764	
684	0	33860	38008	32756	32768	
685	0	33832	38004	32756	32776	
686	0	33792	37992	32744	32776	
687	0	33792	38004	32736	32780	
688	0	33816	38000	32746	32772	
689	0	33888	38008	32736	32772	
690	0	33948	38016	32728	32768	
691	0	33972	38016	32730	32772	
692	0	34056	38024	32744	32776	
693	0	34162	38008	32748	32768	
694	0	34216	37992	32744	32776	
695	0	34208	38004	32744	32768	
696	0	34234	38004	32754	32772	
697	0	34284	38020	32748	32764	
698	0	34284	38004	32764	32776	
699	0	34296	38000	32760	32780	
700	0	34336	37996	32756	32780	
701	0	34276	38008	32748	32768	
702	0	34224	38016	32752	32768	
703	0	34288	38020	32768	32768	
704	0	34352	38000	32752	32772	
705	0	34404	38032	32764	32772	
706	0	34564	38024	32760	32764	
707	0	34712	37996	32768	32768	
708	0	34808	38000	32768	32768	
709	0	34880	38024	32760	32772	
710	0	34864	38008	32756	32784	
711	0	34866	38000	32756	32788	
712	0	34908	38016	32760	32794	
713	0	34922	38016	32748	32792	
714	0	34916	38016	32768	32784	
715	0	34928	38028	32748	32792	
716	0	34984	38000	32752	32796	
717	0	35028	38004	32756	32794	
718	0	35104	37992	32760	32772	
719	0	35164	38000	32756	32772	
720	0	35264	38008	32766	32776	
721	0	35300	37992	32760	32780	
722	0	35372	38000	32760	32768	
723	0	35464	38016	32744	32774	
724	0	35472	38008	32752	32772	
725	0	35408	38004	32762	32776	
726	0	35328	38004	32748	32764	
727	0	35328	38024	32768	32768	
728	0	35312	38024	32760	32764	
729	0	35288	38016	32768	32772	
730	0	35284	38024	32780	32776	
731	0	35276	38008	32756	32768	
732	0	35312	38010	32756	32772	
733	0	35412	38016	32764	32784	
734	0	35492	38032	32764	32784	
735	0	35584	38026	32760	32796	
736	0	35664	38032	32769	32776	
737	0	35744	38048	32756	32792	
738	0	35768	38056	32768	32792	
739	0	35800	38020	32768	32800	
740	0	35816	38016	32756	32788	
741	0	35820	38008	32752	32792	
742	0	35856	38016	32770	32784	
743	0	35908	38000	32760	32792	
744	0	35968	37996	32768	32796	
745	0	36056	38016	32780	32792	
746	0	36144	38016	32784	32782	
747	0	36192	37992	32780	32792	
748	0	36192	38000	32788	32784	
749	0	36204	38000	32780	32792	
750	0	36204	37992	32785	32784	
751	0	36148	37996	32770	32784	
752	0	36072	38004	32772	32776	
753	0	36004	38004	32776	32776	
754	0	36000	38016	32768	32777	
755	0	35968	38004	32764	32776	
756	0	35988	38012	32768	32784	
757	0	35968	38000	32768	32780	
